job_id,arrival,tasks
j69,14,"[""0: W 10"", ""1: W 10""]"
j70,14,"[""0: W 10"", ""1: W 10""]"
j71,15,"[""0: W 10"", ""1: W 10""]"
j72,15,"[""0: W 10"", ""1: W 10""]"
j73,15,"[""0: W 10"", ""1: W 10""]"
j74,16,"[""0: W 10"", ""1: W 10""]"
j75,16,"[""0: W 10"", ""1: W 10""]"
j76,16,"[""0: W 10"", ""1: W 10""]"
j77,16,"[""0: W 10"", ""1: W 10""]"
j78,16,"[""0: W 10"", ""1: W 10""]"
j79,17,"[""0: W 10"", ""1: W 10""]"
j80,17,"[""0: W 10"", ""1: W 10""]"
j81,17,"[""0: W 10"", ""1: W 10""]"
j82,17,"[""0: W 10"", ""1: W 10""]"
j83,17,"[""0: W 10"", ""1: W 10""]"
j84,17,"[""0: W 10"", ""1: W 10""]"
j85,18,"[""0: W 10"", ""1: W 10""]"
j86,18,"[""0: W 10"", ""1: W 10""]"
j87,19,"[""0: W 10"", ""1: W 10""]"
j88,19,"[""0: W 10"", ""1: W 10""]"
j89,19,"[""0: W 10"", ""1: W 10""]"
j90,19,"[""0: W 10"", ""1: W 10""]"
j91,19,"[""0: W 10"", ""1: W 10""]"
j92,20,"[""0: W 10"", ""1: W 10""]"
j93,20,"[""0: W 10"", ""1: W 10""]"
j94,20,"[""0: W 10"", ""1: W 10""]"
j95,21,"[""0: W 10"", ""1: W 10""]"
j96,21,"[""0: W 10"", ""1: W 10""]"
j97,21,"[""0: W 10"", ""1: W 10""]"
j98,21,"[""0: W 10"", ""1: W 10""]"
j99,21,"[""0: W 10"", ""1: W 10""]"
j100,21,"[""0: W 10"", ""1: W 10""]"
j101,22,"[""0: W 10"", ""1: W 10""]"
j102,22,"[""0: W 10"", ""1: W 10""]"
j103,22,"[""0: W 10"", ""1: W 10""]"
j104,22,"[""0: W 10"", ""1: W 10""]"
j105,22,"[""0: W 10"", ""1: W 10""]"
j106,23,"[""0: W 10"", ""1: W 10""]"
j107,23,"[""0: W 10"", ""1: W 10""]"
j108,24,"[""0: W 10"", ""1: W 10""]"
j109,24,"[""0: W 10"", ""1: W 10""]"
j110,25,"[""0: W 10"", ""1: W 10""]"
j111,25,"[""0: W 10"", ""1: W 10""]"
j112,25,"[""0: W 10"", ""1: W 10""]"
j113,25,"[""0: W 10"", ""1: W 10""]"
j114,26,"[""0: W 10"", ""1: W 10""]"
j115,26,"[""0: W 10"", ""1: W 10""]"
j116,26,"[""0: W 10"", ""1: W 10""]"
j117,26,"[""0: W 10"", ""1: W 10""]"
j118,27,"[""0: W 10"", ""1: W 10""]"
j119,27,"[""0: W 10"", ""1: W 10""]"
j120,27,"[""0: W 10"", ""1: W 10""]"
j121,28,"[""0: W 10"", ""1: W 10""]"
j122,28,"[""0: W 10"", ""1: W 10""]"
j123,28,"[""0: W 10"", ""1: W 10""]"
j124,28,"[""0: W 10"", ""1: W 10""]"
j125,28,"[""0: W 10"", ""1: W 10""]"
j126,29,"[""0: W 10"", ""1: W 10""]"
j127,29,"[""0: W 10"", ""1: W 10""]"
j128,29,"[""0: W 10"", ""1: W 10""]"
j129,29,"[""0: W 10"", ""1: W 10""]"
j130,29,"[""0: W 10"", ""1: W 10""]"
j131,30,"[""0: W 10"", ""1: W 10""]"
j132,30,"[""0: W 10"", ""1: W 10""]"
j133,30,"[""0: W 10"", ""1: W 10""]"
j134,30,"[""0: W 10"", ""1: W 10""]"
j135,31,"[""0: W 10"", ""1: W 10""]"
j136,31,"[""0: W 10"", ""1: W 10""]"
j137,31,"[""0: W 10"", ""1: W 10""]"
j138,31,"[""0: W 10"", ""1: W 10""]"
j139,31,"[""0: W 10"", ""1: W 10""]"
j140,32,"[""0: W 10"", ""1: W 10""]"
j141,32,"[""0: W 10"", ""1: W 10""]"
j142,32,"[""0: W 10"", ""1: W 10""]"
j143,32,"[""0: W 10"", ""1: W 10""]"
j144,32,"[""0: W 10"", ""1: W 10""]"
j145,33,"[""0: W 10"", ""1: W 10""]"
j146,33,"[""0: W 10"", ""1: W 10""]"
j147,34,"[""0: W 10"", ""1: W 10""]"
j148,34,"[""0: W 10"", ""1: W 10""]"
j149,34,"[""0: W 10"", ""1: W 10""]"
j150,34,"[""0: W 10"", ""1: W 10""]"
j151,35,"[""0: W 10"", ""1: W 10""]"
j152,35,"[""0: W 10"", ""1: W 10""]"
j153,35,"[""0: W 10"", ""1: W 10""]"
j154,35,"[""0: W 10"", ""1: W 10""]"
j155,35,"[""0: W 10"", ""1: W 10""]"
j156,35,"[""0: W 10"", ""1: W 10""]"
j157,36,"[""0: W 10"", ""1: W 10""]"
j158,36,"[""0: W 10"", ""1: W 10""]"
j159,36,"[""0: W 10"", ""1: W 10""]"
j160,36,"[""0: W 10"", ""1: W 10""]"
j161,37,"[""0: W 10"", ""1: W 10""]"
j162,37,"[""0: W 10"", ""1: W 10""]"
j163,37,"[""0: W 10"", ""1: W 10""]"
j164,37,"[""0: W 10"", ""1: W 10""]"
j165,37,"[""0: W 10"", ""1: W 10""]"
j166,37,"[""0: W 10"", ""1: W 10""]"
j167,38,"[""0: W 10"", ""1: W 10""]"
j168,38,"[""0: W 10"", ""1: W 10""]"
j169,39,"[""0: W 10"", ""1: W 10""]"
j170,39,"[""0: W 10"", ""1: W 10""]"
j171,39,"[""0: W 10"", ""1: W 10""]"
j172,40,"[""0: W 10"", ""1: W 10""]"
j173,40,"[""0: W 10"", ""1: W 10""]"
j174,40,"[""0: W 10"", ""1: W 10""]"
j175,40,"[""0: W 10"", ""1: W 10""]"
j176,40,"[""0: W 10"", ""1: W 10""]"
j177,41,"[""0: W 10"", ""1: W 10""]"
j178,41,"[""0: W 10"", ""1: W 10""]"
j179,42,"[""0: W 10"", ""1: W 10""]"
j180,42,"[""0: W 10"", ""1: W 10""]"
j181,42,"[""0: W 10"", ""1: W 10""]"
j182,42,"[""0: W 10"", ""1: W 10""]"
j183,42,"[""0: W 10"", ""1: W 10""]"
j184,43,"[""0: W 10"", ""1: W 10""]"
j185,43,"[""0: W 10"", ""1: W 10""]"
j186,43,"[""0: W 10"", ""1: W 10""]"
j187,44,"[""0: W 10"", ""1: W 10""]"
j188,44,"[""0: W 10"", ""1: W 10""]"
j189,44,"[""0: W 10"", ""1: W 10""]"
j190,45,"[""0: W 10"", ""1: W 10""]"
j191,45,"[""0: W 10"", ""1: W 10""]"
j192,46,"[""0: W 10"", ""1: W 10""]"
j193,46,"[""0: W 10"", ""1: W 10""]"
j194,46,"[""0: W 10"", ""1: W 10""]"
j195,47,"[""0: W 10"", ""1: W 10""]"
j196,47,"[""0: W 10"", ""1: W 10""]"
j197,47,"[""0: W 10"", ""1: W 10""]"
j198,47,"[""0: W 10"", ""1: W 10""]"
j199,47,"[""0: W 10"", ""1: W 10""]"
j200,47,"[""0: W 10"", ""1: W 10""]"
j201,48,"[""0: W 10"", ""1: W 10""]"
j202,48,"[""0: W 10"", ""1: W 10""]"
j203,48,"[""0: W 10"", ""1: W 10""]"
j204,49,"[""0: W 10"", ""1: W 10""]"
j205,49,"[""0: W 10"", ""1: W 10""]"
j206,49,"[""0: W 10"", ""1: W 10""]"
j207,49,"[""0: W 10"", ""1: W 10""]"
j208,49,"[""0: W 10"", ""1: W 10""]"
j209,50,"[""0: W 10"", ""1: W 10""]"
j210,50,"[""0: W 10"", ""1: W 10""]"
j211,50,"[""0: W 10"", ""1: W 10""]"
j212,50,"[""0: W 10"", ""1: W 10""]"
j213,50,"[""0: W 10"", ""1: W 10""]"
j214,51,"[""0: W 10"", ""1: W 10""]"
j215,51,"[""0: W 10"", ""1: W 10""]"
j216,51,"[""0: W 10"", ""1: W 10""]"
j217,51,"[""0: W 10"", ""1: W 10""]"
j218,51,"[""0: W 10"", ""1: W 10""]"
j219,52,"[""0: W 10"", ""1: W 10""]"
j220,52,"[""0: W 10"", ""1: W 10""]"
j221,52,"[""0: W 10"", ""1: W 10""]"
j222,52,"[""0: W 10"", ""1: W 10""]"
j223,52,"[""0: W 10"", ""1: W 10""]"
j224,53,"[""0: W 10"", ""1: W 10""]"
j225,53,"[""0: W 10"", ""1: W 10""]"
j226,53,"[""0: W 10"", ""1: W 10""]"
j227,53,"[""0: W 10"", ""1: W 10""]"
j228,53,"[""0: W 10"", ""1: W 10""]"
j229,53,"[""0: W 10"", ""1: W 10""]"
j230,54,"[""0: W 10"", ""1: W 10""]"
j231,54,"[""0: W 10"", ""1: W 10""]"
j232,54,"[""0: W 10"", ""1: W 10""]"
j233,54,"[""0: W 10"", ""1: W 10""]"
j234,55,"[""0: W 10"", ""1: W 10""]"
j235,55,"[""0: W 10"", ""1: W 10""]"
j236,56,"[""0: W 10"", ""1: W 10""]"
j237,56,"[""0: W 10"", ""1: W 10""]"
j238,56,"[""0: W 10"", ""1: W 10""]"
j239,56,"[""0: W 10"", ""1: W 10""]"
j240,56,"[""0: W 10"", ""1: W 10""]"
j241,57,"[""0: W 10"", ""1: W 10""]"
j242,57,"[""0: W 10"", ""1: W 10""]"
j243,57,"[""0: W 10"", ""1: W 10""]"
j244,58,"[""0: W 10"", ""1: W 10""]"
j245,58,"[""0: W 10"", ""1: W 10""]"
j246,58,"[""0: W 10"", ""1: W 10""]"
j247,58,"[""0: W 10"", ""1: W 10""]"
j248,58,"[""0: W 10"", ""1: W 10""]"
j249,59,"[""0: W 10"", ""1: W 10""]"
j250,59,"[""0: W 10"", ""1: W 10""]"
j251,59,"[""0: W 10"", ""1: W 10""]"
j252,60,"[""0: W 10"", ""1: W 10""]"
j253,60,"[""0: W 10"", ""1: W 10""]"
j254,60,"[""0: W 10"", ""1: W 10""]"
j255,61,"[""0: W 10"", ""1: W 10""]"
j256,61,"[""0: W 10"", ""1: W 10""]"
j257,61,"[""0: W 10"", ""1: W 10""]"
j258,61,"[""0: W 10"", ""1: W 10""]"
j259,61,"[""0: W 10"", ""1: W 10""]"
j260,62,"[""0: W 10"", ""1: W 10""]"
j261,62,"[""0: W 10"", ""1: W 10""]"
j262,62,"[""0: W 10"", ""1: W 10""]"
j263,62,"[""0: W 10"", ""1: W 10""]"
j264,62,"[""0: W 10"", ""1: W 10""]"
j265,62,"[""0: W 10"", ""1: W 10""]"
j266,63,"[""0: W 10"", ""1: W 10""]"
j267,63,"[""0: W 10"", ""1: W 10""]"
j268,63,"[""0: W 10"", ""1: W 10""]"
j269,64,"[""0: W 10"", ""1: W 10""]"
j270,64,"[""0: W 10"", ""1: W 10""]"
j271,64,"[""0: W 10"", ""1: W 10""]"
j272,65,"[""0: W 10"", ""1: W 10""]"
j273,65,"[""0: W 10"", ""1: W 10""]"
j274,65,"[""0: W 10"", ""1: W 10""]"
j275,65,"[""0: W 10"", ""1: W 10""]"
j276,65,"[""0: W 10"", ""1: W 10""]"
j277,66,"[""0: W 10"", ""1: W 10""]"
j278,66,"[""0: W 10"", ""1: W 10""]"
j279,66,"[""0: W 10"", ""1: W 10""]"
j280,67,"[""0: W 10"", ""1: W 10""]"
j281,67,"[""0: W 10"", ""1: W 10""]"
j282,67,"[""0: W 10"", ""1: W 10""]"
j283,68,"[""0: W 10"", ""1: W 10""]"
j284,68,"[""0: W 10"", ""1: W 10""]"
j285,68,"[""0: W 10"", ""1: W 10""]"
j286,68,"[""0: W 10"", ""1: W 10""]"
j287,68,"[""0: W 10"", ""1: W 10""]"
j288,69,"[""0: W 10"", ""1: W 10""]"
j289,69,"[""0: W 10"", ""1: W 10""]"
j290,69,"[""0: W 10"", ""1: W 10""]"
j291,69,"[""0: W 10"", ""1: W 10""]"
j292,69,"[""0: W 10"", ""1: W 10""]"
j293,70,"[""0: W 10"", ""1: W 10""]"
j294,70,"[""0: W 10"", ""1: W 10""]"
j295,71,"[""0: W 10"", ""1: W 10""]"
j296,71,"[""0: W 10"", ""1: W 10""]"
j297,71,"[""0: W 10"", ""1: W 10""]"
j298,71,"[""0: W 10"", ""1: W 10""]"
j299,71,"[""0: W 10"", ""1: W 10""]"
j300,71,"[""0: W 10"", ""1: W 10""]"
j301,72,"[""0: W 10"", ""1: W 10""]"
j302,72,"[""0: W 10"", ""1: W 10""]"
j303,72,"[""0: W 10"", ""1: W 10""]"
j304,72,"[""0: W 10"", ""1: W 10""]"
j305,72,"[""0: W 10"", ""1: W 10""]"
j306,72,"[""0: W 10"", ""1: W 10""]"
j307,73,"[""0: W 10"", ""1: W 10""]"
j308,73,"[""0: W 10"", ""1: W 10""]"
j309,73,"[""0: W 10"", ""1: W 10""]"
j310,74,"[""0: W 10"", ""1: W 10""]"
j311,74,"[""0: W 10"", ""1: W 10""]"
j312,74,"[""0: W 10"", ""1: W 10""]"
j313,74,"[""0: W 10"", ""1: W 10""]"
j314,74,"[""0: W 10"", ""1: W 10""]"
j315,74,"[""0: W 10"", ""1: W 10""]"
j316,75,"[""0: W 10"", ""1: W 10""]"
j317,75,"[""0: W 10"", ""1: W 10""]"
j318,75,"[""0: W 10"", ""1: W 10""]"
j319,76,"[""0: W 10"", ""1: W 10""]"
j320,76,"[""0: W 10"", ""1: W 10""]"
j321,77,"[""0: W 10"", ""1: W 10""]"
j322,77,"[""0: W 10"", ""1: W 10""]"
j323,77,"[""0: W 10"", ""1: W 10""]"
j324,77,"[""0: W 10"", ""1: W 10""]"
j325,77,"[""0: W 10"", ""1: W 10""]"
j326,78,"[""0: W 10"", ""1: W 10""]"
j327,78,"[""0: W 10"", ""1: W 10""]"
j328,78,"[""0: W 10"", ""1: W 10""]"
j329,78,"[""0: W 10"", ""1: W 10""]"
j330,78,"[""0: W 10"", ""1: W 10""]"
j331,79,"[""0: W 10"", ""1: W 10""]"
j332,79,"[""0: W 10"", ""1: W 10""]"
j333,79,"[""0: W 10"", ""1: W 10""]"
j334,79,"[""0: W 10"", ""1: W 10""]"
j335,79,"[""0: W 10"", ""1: W 10""]"
j336,80,"[""0: W 10"", ""1: W 10""]"
j337,80,"[""0: W 10"", ""1: W 10""]"
j338,80,"[""0: W 10"", ""1: W 10""]"
j339,80,"[""0: W 10"", ""1: W 10""]"
j340,80,"[""0: W 10"", ""1: W 10""]"
j341,80,"[""0: W 10"", ""1: W 10""]"
j342,81,"[""0: W 10"", ""1: W 10""]"
j343,81,"[""0: W 10"", ""1: W 10""]"
j344,82,"[""0: W 10"", ""1: W 10""]"
j345,82,"[""0: W 10"", ""1: W 10""]"
j346,82,"[""0: W 10"", ""1: W 10""]"
j347,82,"[""0: W 10"", ""1: W 10""]"
j348,82,"[""0: W 10"", ""1: W 10""]"
j349,82,"[""0: W 10"", ""1: W 10""]"
j350,83,"[""0: W 10"", ""1: W 10""]"
j351,83,"[""0: W 10"", ""1: W 10""]"
j352,83,"[""0: W 10"", ""1: W 10""]"
j353,83,"[""0: W 10"", ""1: W 10""]"
j354,83,"[""0: W 10"", ""1: W 10""]"
j355,83,"[""0: W 10"", ""1: W 10""]"
j356,84,"[""0: W 10"", ""1: W 10""]"
j357,84,"[""0: W 10"", ""1: W 10""]"
j358,85,"[""0: W 10"", ""1: W 10""]"
j359,85,"[""0: W 10"", ""1: W 10""]"
j360,86,"[""0: W 10"", ""1: W 10""]"
j361,86,"[""0: W 10"", ""1: W 10""]"
j362,87,"[""0: W 10"", ""1: W 10""]"
j363,87,"[""0: W 10"", ""1: W 10""]"
j364,88,"[""0: W 10"", ""1: W 10""]"
j365,88,"[""0: W 10"", ""1: W 10""]"
j366,88,"[""0: W 10"", ""1: W 10""]"
j367,88,"[""0: W 10"", ""1: W 10""]"
j368,88,"[""0: W 10"", ""1: W 10""]"
j369,89,"[""0: W 10"", ""1: W 10""]"
j370,89,"[""0: W 10"", ""1: W 10""]"
j371,89,"[""0: W 10"", ""1: W 10""]"
j372,89,"[""0: W 10"", ""1: W 10""]"
j373,90,"[""0: W 10"", ""1: W 10""]"
j374,90,"[""0: W 10"", ""1: W 10""]"
j375,90,"[""0: W 10"", ""1: W 10""]"
j376,90,"[""0: W 10"", ""1: W 10""]"
j377,91,"[""0: W 10"", ""1: W 10""]"
j378,91,"[""0: W 10"", ""1: W 10""]"
j379,92,"[""0: W 10"", ""1: W 10""]"
j380,92,"[""0: W 10"", ""1: W 10""]"
j381,92,"[""0: W 10"", ""1: W 10""]"
j382,92,"[""0: W 10"", ""1: W 10""]"
j383,93,"[""0: W 10"", ""1: W 10""]"
j384,93,"[""0: W 10"", ""1: W 10""]"
j385,93,"[""0: W 10"", ""1: W 10""]"
j386,93,"[""0: W 10"", ""1: W 10""]"
j387,94,"[""0: W 10"", ""1: W 10""]"
j388,94,"[""0: W 10"", ""1: W 10""]"
j389,95,"[""0: W 10"", ""1: W 10""]"
j390,95,"[""0: W 10"", ""1: W 10""]"
j391,95,"[""0: W 10"", ""1: W 10""]"
j392,95,"[""0: W 10"", ""1: W 10""]"
j393,96,"[""0: W 10"", ""1: W 10""]"
j394,96,"[""0: W 10"", ""1: W 10""]"
j395,96,"[""0: W 10"", ""1: W 10""]"
j396,96,"[""0: W 10"", ""1: W 10""]"
j397,96,"[""0: W 10"", ""1: W 10""]"
j398,96,"[""0: W 10"", ""1: W 10""]"
j399,97,"[""0: W 10"", ""1: W 10""]"
j400,97,"[""0: W 10"", ""1: W 10""]"
j401,97,"[""0: W 10"", ""1: W 10""]"
j402,98,"[""0: W 10"", ""1: W 10""]"
j403,98,"[""0: W 10"", ""1: W 10""]"
j404,98,"[""0: W 10"", ""1: W 10""]"
j405,99,"[""0: W 10"", ""1: W 10""]"
j406,99,"[""0: W 10"", ""1: W 10""]"
j407,100,"[""0: W 10"", ""1: W 10""]"
j408,100,"[""0: W 10"", ""1: W 10""]"
j409,100,"[""0: W 10"", ""1: W 10""]"
j410,100,"[""0: W 10"", ""1: W 10""]"
j411,100,"[""0: W 10"", ""1: W 10""]"
