job_id,arrival,tasks
j69,26,"[""0: W 10"", ""1: W 10""]"
j70,26,"[""0: W 10"", ""1: W 10""]"
j71,28,"[""0: W 10"", ""1: W 10""]"
j72,29,"[""0: W 10"", ""1: W 10""]"
j73,29,"[""0: W 10"", ""1: W 10""]"
j74,29,"[""0: W 10"", ""1: W 10""]"
j75,29,"[""0: W 10"", ""1: W 10""]"
j76,30,"[""0: W 10"", ""1: W 10""]"
j77,30,"[""0: W 10"", ""1: W 10""]"
j78,30,"[""0: W 10"", ""1: W 10""]"
j79,31,"[""0: W 10"", ""1: W 10""]"
j80,32,"[""0: W 10"", ""1: W 10""]"
j81,32,"[""0: W 10"", ""1: W 10""]"
j82,32,"[""0: W 10"", ""1: W 10""]"
j83,32,"[""0: W 10"", ""1: W 10""]"
j84,32,"[""0: W 10"", ""1: W 10""]"
j85,32,"[""0: W 10"", ""1: W 10""]"
j86,32,"[""0: W 10"", ""1: W 10""]"
j87,33,"[""0: W 10"", ""1: W 10""]"
j88,33,"[""0: W 10"", ""1: W 10""]"
j89,33,"[""0: W 10"", ""1: W 10""]"
j90,34,"[""0: W 10"", ""1: W 10""]"
j91,34,"[""0: W 10"", ""1: W 10""]"
j92,34,"[""0: W 10"", ""1: W 10""]"
j93,34,"[""0: W 10"", ""1: W 10""]"
j94,35,"[""0: W 10"", ""1: W 10""]"
j95,35,"[""0: W 10"", ""1: W 10""]"
j96,36,"[""0: W 10"", ""1: W 10""]"
j97,37,"[""0: W 10"", ""1: W 10""]"
j98,37,"[""0: W 10"", ""1: W 10""]"
j99,37,"[""0: W 10"", ""1: W 10""]"
j100,37,"[""0: W 10"", ""1: W 10""]"
j101,38,"[""0: W 10"", ""1: W 10""]"
j102,38,"[""0: W 10"", ""1: W 10""]"
j103,38,"[""0: W 10"", ""1: W 10""]"
j104,38,"[""0: W 10"", ""1: W 10""]"
j105,39,"[""0: W 10"", ""1: W 10""]"
j106,40,"[""0: W 10"", ""1: W 10""]"
j107,40,"[""0: W 10"", ""1: W 10""]"
j108,41,"[""0: W 10"", ""1: W 10""]"
j109,41,"[""0: W 10"", ""1: W 10""]"
j110,41,"[""0: W 10"", ""1: W 10""]"
j111,42,"[""0: W 10"", ""1: W 10""]"
j112,42,"[""0: W 10"", ""1: W 10""]"
j113,42,"[""0: W 10"", ""1: W 10""]"
j114,42,"[""0: W 10"", ""1: W 10""]"
j115,42,"[""0: W 10"", ""1: W 10""]"
j116,43,"[""0: W 10"", ""1: W 10""]"
j117,43,"[""0: W 10"", ""1: W 10""]"
j118,43,"[""0: W 10"", ""1: W 10""]"
j119,43,"[""0: W 10"", ""1: W 10""]"
j120,43,"[""0: W 10"", ""1: W 10""]"
j121,44,"[""0: W 10"", ""1: W 10""]"
j122,44,"[""0: W 10"", ""1: W 10""]"
j123,44,"[""0: W 10"", ""1: W 10""]"
j124,45,"[""0: W 10"", ""1: W 10""]"
j125,45,"[""0: W 10"", ""1: W 10""]"
j126,46,"[""0: W 10"", ""1: W 10""]"
j127,46,"[""0: W 10"", ""1: W 10""]"
j128,46,"[""0: W 10"", ""1: W 10""]"
j129,47,"[""0: W 10"", ""1: W 10""]"
j130,47,"[""0: W 10"", ""1: W 10""]"
j131,47,"[""0: W 10"", ""1: W 10""]"
j132,48,"[""0: W 10"", ""1: W 10""]"
j133,49,"[""0: W 10"", ""1: W 10""]"
j134,49,"[""0: W 10"", ""1: W 10""]"
j135,49,"[""0: W 10"", ""1: W 10""]"
j136,49,"[""0: W 10"", ""1: W 10""]"
j137,49,"[""0: W 10"", ""1: W 10""]"
j138,49,"[""0: W 10"", ""1: W 10""]"
j139,50,"[""0: W 10"", ""1: W 10""]"
j140,51,"[""0: W 10"", ""1: W 10""]"
j141,51,"[""0: W 10"", ""1: W 10""]"
j142,51,"[""0: W 10"", ""1: W 10""]"
j143,51,"[""0: W 10"", ""1: W 10""]"
j144,51,"[""0: W 10"", ""1: W 10""]"
j145,52,"[""0: W 10"", ""1: W 10""]"
j146,52,"[""0: W 10"", ""1: W 10""]"
j147,52,"[""0: W 10"", ""1: W 10""]"
j148,52,"[""0: W 10"", ""1: W 10""]"
j149,53,"[""0: W 10"", ""1: W 10""]"
j150,53,"[""0: W 10"", ""1: W 10""]"
j151,53,"[""0: W 10"", ""1: W 10""]"
j152,54,"[""0: W 10"", ""1: W 10""]"
j153,54,"[""0: W 10"", ""1: W 10""]"
j154,55,"[""0: W 10"", ""1: W 10""]"
j155,55,"[""0: W 10"", ""1: W 10""]"
j156,55,"[""0: W 10"", ""1: W 10""]"
j157,56,"[""0: W 10"", ""1: W 10""]"
j158,56,"[""0: W 10"", ""1: W 10""]"
j159,57,"[""0: W 10"", ""1: W 10""]"
j160,57,"[""0: W 10"", ""1: W 10""]"
j161,57,"[""0: W 10"", ""1: W 10""]"
j162,57,"[""0: W 10"", ""1: W 10""]"
j163,57,"[""0: W 10"", ""1: W 10""]"
j164,57,"[""0: W 10"", ""1: W 10""]"
j165,58,"[""0: W 10"", ""1: W 10""]"
j166,58,"[""0: W 10"", ""1: W 10""]"
j167,59,"[""0: W 10"", ""1: W 10""]"
j168,59,"[""0: W 10"", ""1: W 10""]"
j169,59,"[""0: W 10"", ""1: W 10""]"
j170,59,"[""0: W 10"", ""1: W 10""]"
j171,59,"[""0: W 10"", ""1: W 10""]"
j172,59,"[""0: W 10"", ""1: W 10""]"
j173,60,"[""0: W 10"", ""1: W 10""]"
j174,60,"[""0: W 10"", ""1: W 10""]"
j175,60,"[""0: W 10"", ""1: W 10""]"
j176,62,"[""0: W 10"", ""1: W 10""]"
j177,62,"[""0: W 10"", ""1: W 10""]"
j178,62,"[""0: W 10"", ""1: W 10""]"
j179,62,"[""0: W 10"", ""1: W 10""]"
j180,62,"[""0: W 10"", ""1: W 10""]"
j181,64,"[""0: W 10"", ""1: W 10""]"
j182,64,"[""0: W 10"", ""1: W 10""]"
j183,64,"[""0: W 10"", ""1: W 10""]"
j184,64,"[""0: W 10"", ""1: W 10""]"
j185,64,"[""0: W 10"", ""1: W 10""]"
j186,64,"[""0: W 10"", ""1: W 10""]"
j187,65,"[""0: W 10"", ""1: W 10""]"
j188,65,"[""0: W 10"", ""1: W 10""]"
j189,66,"[""0: W 10"", ""1: W 10""]"
j190,66,"[""0: W 10"", ""1: W 10""]"
j191,66,"[""0: W 10"", ""1: W 10""]"
j192,66,"[""0: W 10"", ""1: W 10""]"
j193,67,"[""0: W 10"", ""1: W 10""]"
j194,67,"[""0: W 10"", ""1: W 10""]"
j195,67,"[""0: W 10"", ""1: W 10""]"
j196,68,"[""0: W 10"", ""1: W 10""]"
j197,68,"[""0: W 10"", ""1: W 10""]"
j198,68,"[""0: W 10"", ""1: W 10""]"
j199,68,"[""0: W 10"", ""1: W 10""]"
j200,68,"[""0: W 10"", ""1: W 10""]"
j201,69,"[""0: W 10"", ""1: W 10""]"
j202,69,"[""0: W 10"", ""1: W 10""]"
j203,69,"[""0: W 10"", ""1: W 10""]"
j204,69,"[""0: W 10"", ""1: W 10""]"
j205,69,"[""0: W 10"", ""1: W 10""]"
j206,69,"[""0: W 10"", ""1: W 10""]"
j207,69,"[""0: W 10"", ""1: W 10""]"
j208,69,"[""0: W 10"", ""1: W 10""]"
j209,70,"[""0: W 10"", ""1: W 10""]"
j210,70,"[""0: W 10"", ""1: W 10""]"
j211,70,"[""0: W 10"", ""1: W 10""]"
j212,70,"[""0: W 10"", ""1: W 10""]"
j213,71,"[""0: W 10"", ""1: W 10""]"
j214,72,"[""0: W 10"", ""1: W 10""]"
j215,72,"[""0: W 10"", ""1: W 10""]"
j216,72,"[""0: W 10"", ""1: W 10""]"
j217,75,"[""0: W 10"", ""1: W 10""]"
j218,75,"[""0: W 10"", ""1: W 10""]"
j219,76,"[""0: W 10"", ""1: W 10""]"
j220,76,"[""0: W 10"", ""1: W 10""]"
j221,76,"[""0: W 10"", ""1: W 10""]"
j222,76,"[""0: W 10"", ""1: W 10""]"
j223,77,"[""0: W 10"", ""1: W 10""]"
j224,78,"[""0: W 10"", ""1: W 10""]"
j225,78,"[""0: W 10"", ""1: W 10""]"
j226,78,"[""0: W 10"", ""1: W 10""]"
j227,78,"[""0: W 10"", ""1: W 10""]"
j228,78,"[""0: W 10"", ""1: W 10""]"
j229,79,"[""0: W 10"", ""1: W 10""]"
j230,79,"[""0: W 10"", ""1: W 10""]"
j231,79,"[""0: W 10"", ""1: W 10""]"
j232,81,"[""0: W 10"", ""1: W 10""]"
j233,81,"[""0: W 10"", ""1: W 10""]"
j234,81,"[""0: W 10"", ""1: W 10""]"
j235,81,"[""0: W 10"", ""1: W 10""]"
j236,82,"[""0: W 10"", ""1: W 10""]"
j237,83,"[""0: W 10"", ""1: W 10""]"
j238,83,"[""0: W 10"", ""1: W 10""]"
j239,83,"[""0: W 10"", ""1: W 10""]"
j240,83,"[""0: W 10"", ""1: W 10""]"
j241,83,"[""0: W 10"", ""1: W 10""]"
j242,83,"[""0: W 10"", ""1: W 10""]"
j243,84,"[""0: W 10"", ""1: W 10""]"
j244,84,"[""0: W 10"", ""1: W 10""]"
j245,84,"[""0: W 10"", ""1: W 10""]"
j246,85,"[""0: W 10"", ""1: W 10""]"
j247,86,"[""0: W 10"", ""1: W 10""]"
j248,88,"[""0: W 10"", ""1: W 10""]"
j249,88,"[""0: W 10"", ""1: W 10""]"
j250,88,"[""0: W 10"", ""1: W 10""]"
j251,89,"[""0: W 10"", ""1: W 10""]"
j252,89,"[""0: W 10"", ""1: W 10""]"
j253,90,"[""0: W 10"", ""1: W 10""]"
j254,90,"[""0: W 10"", ""1: W 10""]"
j255,90,"[""0: W 10"", ""1: W 10""]"
j256,90,"[""0: W 10"", ""1: W 10""]"
j257,91,"[""0: W 10"", ""1: W 10""]"
j258,91,"[""0: W 10"", ""1: W 10""]"
j259,91,"[""0: W 10"", ""1: W 10""]"
j260,91,"[""0: W 10"", ""1: W 10""]"
j261,91,"[""0: W 10"", ""1: W 10""]"
j262,92,"[""0: W 10"", ""1: W 10""]"
j263,94,"[""0: W 10"", ""1: W 10""]"
j264,94,"[""0: W 10"", ""1: W 10""]"
j265,94,"[""0: W 10"", ""1: W 10""]"
j266,94,"[""0: W 10"", ""1: W 10""]"
j267,94,"[""0: W 10"", ""1: W 10""]"
j268,95,"[""0: W 10"", ""1: W 10""]"
j269,95,"[""0: W 10"", ""1: W 10""]"
j270,95,"[""0: W 10"", ""1: W 10""]"
j271,95,"[""0: W 10"", ""1: W 10""]"
j272,95,"[""0: W 10"", ""1: W 10""]"
j273,96,"[""0: W 10"", ""1: W 10""]"
j274,98,"[""0: W 10"", ""1: W 10""]"
j275,98,"[""0: W 10"", ""1: W 10""]"
j276,99,"[""0: W 10"", ""1: W 10""]"
j277,99,"[""0: W 10"", ""1: W 10""]"
j278,100,"[""0: W 10"", ""1: W 10""]"
j279,100,"[""0: W 10"", ""1: W 10""]"
